	simpson
1696.FTA.D.12b	0.9502212220513999
1696.FTA.D.2	0.9403004391306534
1696.FTA.D.24a	0.9293288983076755
1696.FTA.D.24b	0.9516127918867826
1696.X.A.12	0.9258007847747003
1696.X.A.2	0.90838490053242
1696.X.B.0	0.9102247327298779
1696.X.B.12	0.9383685403762541
1696.X.B.2	0.9233545913461776
1696.X.B.24	0.9168406654905237
1696.X.C.0	0.9064340677817344
1696.X.C.12	0.9181753544453967
1696.X.C.2	0.9245091706613783
1696.X.C.24	0.9235589996144171
1696.X.D.0	0.9250018490230748
1696.X.D.12	0.9238928690822633
1696.X.D.2	0.9172029359527991
1696.X.D.24	0.9166344427143067
1696.CT0006.2	0.9872907522220327
1696.CT0006.3	0.9888276404789118
1696.CT0007.3	0.9819502607862145
1696.CT0007.4	0.9836755423061411
1696.CT0008.3	0.9843293174195724
1696.CT0008.6	0.9855839313484851
1734.BD.NBS1054	0.8154966081520716
1734.LD.NBS1054E	0.8801215720344875
1734.LD.NBS1053E	0.6809733257465862
1734.BD.NBS1055	0.9614266766201633
1734.LD.NBS1055E	0.9216178705368281
1734.LD.NBS1073B	0.13336207619158424
1734.BD.ERD505	0.6526027834946833
1734.BD.ERD507	0.9369690024841009
1734.BD.ERD511	0.7826474657536273
1734.LD.NBS1079E	0.956094311024418
1734.BD.ERD501	0.52128652560182
1734.LD.NBS1060E	0.8275748410579765
1734.LD.Artlit1	0.8662887888060636
1734.LD.NBS1081E	0.4153374836916165
1734.BD.NBS1076	0.04762539088347806
1734.LD.NBS1076E	0.1621127184189326
1734.BD.NBS1062	0.5502396826977789
1734.LD.NBS1062E	0.5347361320804023
1734.LD.Perkap1	0.3339486750640255
1734.LD.QCAZ.M50990	0.577547791083074
1734.LD.QCAZ.M51303	0.5653500373256124
1734.LD.NBS1067E	0.5928994752719049
1734.LD.QCAZ.M50993	0.8702490708042708
1734.LD.QCAZ.M51307	0.06965044095502282
1734.BD.ERD503	0.863729859207987
1734.BD.ERD504	0.9256128648615599
1734.BD.ERD510	0.6571269041239625
1734.LD.NBS1047C	0.6971887946243227
1734.LD.Sl1	0.6821996964643721
1734.LD.Stulil2	0.8846363045572748
1734.LD.DTS1222	0.8274640771797024
1734.LD.DTS1224	0.6895221828530969
1734.LD.Glosor1	0.19247827274618878
1734.LD.Glosor2	0.928484442073312
1734.BD.NBS1051	0.49811502205514735
1734.LD.NBS1051E	0.6957313502601946
1734.LD.NBS1051F	0.6470659307390472
1734.LD.Ptepar1	0.8148466987295485
1734.LD.Ptepar2	0.7738391340063449
1734.BD.NBS1086	0.5404021304690403
1734.LD.NBS1086E	0.751427830410562
11166.FD.0087.aardvark	0.8794924900078793
11166.FD.0088.aardvark	0.8369065400192693
11166.FD.0089.aardvark	0.9110295853553427
11166.FD.0090.aardvark	0.9178940268172445
11166.FD.0013.addax	0.9855971062542342
11166.FD.0014.addax	0.9843723133694723
11166.FD.0024.elephant	0.9713334957186487
11166.FD.0027.elephant	0.923192784569582
11166.FD.0029.elephant	0.8978867885082477
11166.FD.0458.elephant	0.944736122218946
11166.FD.0103.lion	0.938474728538759
11166.FD.0271.lion	0.9454571130191933
11166.FD.0280.lion	0.860348247471276
11166.FD.0438.lion	0.9534897031603009
11166.FD.18943.lion	0.9521543830722184
11166.FD.0268.wilddog	0.8741631222948792
11166.FD.0007.bharal	0.9807610480361403
11166.FD.0008.bharal	0.9762946760955339
11166.FD.0482.colobus	0.9690152645483601
11166.FD.0403.blackbuck	0.9799624278511196
11166.FD.0451.blackbuck	0.982114907662253
11166.FD.0189.monkey	0.8479153965932613
11166.FD.0192.monkey	0.7010596923817292
11166.FD.0259.monkey	0.8501909473802548
11166.FD.0277.monkey	0.45665414590419195
11166.FD.0493.wildebeest	0.9810094778457451
11166.FD.0153.wildebeest	0.9844131003531388
11166.FD.0156.wildebeest	0.7064231412880442
11166.FD.0159.wildebeest	0.9804918697222718
11166.FD.0162.wildebeest	0.9817659698890291
11166.FD.0293.bongo	0.9755676106381447
11166.FD.0126.hyena	0.9727488119410403
11166.FD.0093.caracal	0.9211109127862658
11166.FD.0168.cheetah	0.9493268274018316
11166.FD.0077.eland	0.9788372751218136
11166.FD.0078.eland	0.9784155992461903
11166.FD.0048.dromedary	0.9644693698233517
11166.FD.18907.dromedary	0.7036951468814623
11166.FD.02770.gemsbok	0.9799876731795012
11166.FD.0475.tamarin	0.9228010875214117
11166.FD.0313.mangabey	0.9811273419726265
11166.FD.0316.mangabey	0.9836635507751598
11166.FD.0165.kudu	0.9834562235158262
11166.FD.01680.kudu	0.9770860382486448
11166.FD.0223.kudu	0.9821855945817214
11166.FD.0222.zebra	0.9881774943814352
11166.FD.02590.zebra	0.9668867677991891
11166.FD.0071.guanaco	0.9860512065984977
11166.FD.0072.guanaco	0.9854752975447932
11166.FD.0366.baboon	0.9441703901882453
11166.FD.0388.baboon	0.7473634903244322
11166.FD.0204.zebra	0.9859765750964697
11166.FD.0207.zebra	0.977058662845681
11166.FD.02410.zebra	0.978735741566729
11166.FD.01830.impala	0.9852281300016075
11166.FD.0238.impala	0.9829729332606215
11166.FD.0265.impala	0.9781175465879854
11166.FD.0303.deer	0.9814564779414012
11166.FD.0496.deer	0.9738614997894579
11166.FD.0108.jaguar	0.9116400489522696
11166.FD.0112.jaguar	0.8959978068120968
11166.FD.0440.jaguar	0.8976763055828663
11166.FD.0083.mousedeer	0.6070072747963856
11166.FD.0084.mousedeer	0.6216246354959177
11166.FD.0425.lutung	0.9831803394116063
11166.FD.0198.meerkat	0.8804854203297868
11166.FD.0500.meerkat	0.8243603218384911
11166.FD.0305.guenon	0.9418729864138715
11166.FD.0308.guenon	0.9852126672379737
11166.FD.0291.onager	0.9913568279244889
11166.FD.0292.onager	0.9872493341051567
11166.FD.0488.squirrel	0.9833119306857953
11166.FD.0142.loris	0.9555433317324903
11166.FD.0143.loris	0.9675725729230047
11166.FD.0241.wallaby	0.9727051848579309
11166.FD.0325.wallaby	0.956993123606453
11166.FD.0019.antelope	0.985660140683537
11166.FD.0020.antelope	0.9873374560795386
11166.FD.0171.antelope	0.9602354126871582
11166.FD.0174.antelope	0.9785686490495036
11166.FD.0065.deer	0.991131355585381
11166.FD.0066.deer	0.9902592872731002
11166.FD.0045.ass	0.9791192338831752
11166.FD.0455.ass	0.9843290018529677
11166.FD.01980.springbok	0.8431348780976067
11166.FD.0226.springbok	0.9785468749537745
11166.FD.0492.springbok	0.9851430059099708
11166.FD.0147.capuchin	0.8956584149286672
11166.FD.0247.capuchin	0.8194767708463793
11166.FD.0322.Vicugna	0.9870762458224406
11166.FD.03250.Vicugna	0.9880667305031611
11166.FD.0031.rhinoceros	0.9801394607163953
11166.FD.0034.rhinoceros	0.9758631387635114
11166.FD.18924.saki	0.9666810972645306
11166.FD.0186.marmoset	0.9370521542844577
11166.FD.0127.tamarin	0.9048287015716203
11166.FD.0130.tamarin	0.9315516705800213
11166.FD.0133.tamarin	0.9770940851970664
11166.FD.0136.tamarin	0.9165491608393678
11166.FD.0099.wolf	0.7733516624936271
1056.Ory.afe.Cinci.1	0.9574002834182569
1056.Ory.afe.Cinci.2	0.9379803934523874
1056.Ory.afe.Cinci.3	0.9704217449058181
1056.Ory.afe.Colch.5	0.9578865715562068
1056.Ory.afe.Colch.6	0.9550528623370271
1056.Ory.afe.Colch.8	0.8808568422236006
1056.Ory.afe.Lond.1.1	0.9750433756159712
1056.Pro.cri.Cinci.1	0.9440523682780615
1056.Pro.cri.Cinci.2	0.948571282058362
11166.elephant.Hous.19269	0.9810653331347894
11166.elephant.Hous.24329	0.9842781956295997
11166.elephant.Hous.25332	0.9694535076707339
11166.elephant.Hous.25695	0.9786373636776922
11166.elephant.Atl.861041	0.9830005453385389
11166.elephant.Atl.861004	0.9761278991449132
1056.Myr.tri.Mont.1.0	0.843441687729094
1056.Myr.tri.Mont.2.0	0.8738754833346318
1056.Myr.tri.Seat.1.04J06	0.9537184100571077
1056.Myr.tri.Seat.1.07C04	0.9173015505167896
1056.Myr.tri.Seat.2.03G06	0.9608749873033748
1056.Myr.tri.Seat.24.04L12	0.9596721262976444
1056.Pri.max.Seat.2.02V07	0.955878226791802
1056.Pri.max.Seat.2.13B02	0.985207460388995
1056.Cho.hof.Atlan.1.1	0.9537752909376174
1056.Cho.hof.Atlan.2	0.962084238532852
1056.Cho.hof.Hous.1	0.9286494045159553
1056.Cho.did.SanDi.1	0.9686570175602954
1056.Cho.did.SanDi.2	0.9636951271585495
1056.Das.nov.Flor.2	0.8276406366950709
1056.Das.nov.Flor.4	0.9599162170664337
1056.Das.nov.Flori.1	0.9619722123881588
1056.Das.nov.Flori.9	0.9266336439363384
1056.Chae.vel.Cinci.1	0.9722383040661743
1056.Chae.vel.Cinci.3	0.941110104146841
1056.Eup.sex.Cinci.1.1	0.9737107378440293
1056.Eup.sex.Mont.1.1	0.9621839575799591
1056.Tam.tet.tet.SanDi.1	0.9236591131197802
1056.Tam.tet.tet.SanDi.2	0.9542420139460717
1056.Tol.mat.Cinci.1	0.951289809466801
1056.Tol.mat.Cinci.2	0.9810478980798758
1056.Tol.mat.Cinci.3	0.9602870078270379
1056.Mel.urs.ino.SanDi.1	0.8775660347774121
11166.Mac.par.SanDi22.1	0.9749626694568014
11166.Mac.par.SanDi9.3	0.9576941548189486
1736.B1.0610	0.9769326728787268
1736.B10.1109	0.9683303272327077
1736.B11.0709	0.974636925829028
1736.B12.0611	0.9741646804049903
1736.B13b.1211	0.9676582492561997
1736.B15.1110	0.9765305621325991
1736.B16.0609	0.9680213875266382
1736.B17.0609	0.9698100190424723
1736.B18.0610	0.9624277327821437
1736.B20.1210	0.9736243514859736
1736.B24.0709	0.9654304279181776
1736.B25.0711	0.9670457344763419
1736.B26b.0711	0.9730748711354185
1736.B27.0510	0.9640689946935503
1736.B28b.1111	0.9758081512826303
1736.B3.1111	0.9808770187633931
1736.B30.0110	0.9615495898127211
1736.B32.0709	0.9684739100378779
1736.B33.1109	0.9842138989338779
1736.B35.0510	0.966774741654496
1736.B39c.0611	0.9680134983615191
1736.B4.0710	0.9817673110470992
1736.B40b.1109	0.9668027481906692
1736.B44.0611	0.973535125028475
1736.B46.0611	0.961277729182712
1736.B5.1211	0.9772972311988868
1736.B50b.0611	0.9745652922097453
1736.B57.0611	0.9748158520939323
1736.B7.0510	0.9808568225006878
1736.B8.1109	0.9777868327861868
1736.O11.1109	0.973843906951242
1736.O12.1111	0.9637470378650341
1736.O14.0811	0.980998354122927
1736.O15.1109	0.9768895980371757
1736.O16.0710	0.9682389707006269
1736.O17b.0611	0.9752333467120425
1736.O18.0211	0.9621826953135401
1736.O19.0510	0.9597987473978082
1736.O20.0610	0.9685838061079889
1736.O22.0709	0.9747155808052668
1736.O24.1109	0.9786267921964323
1736.O26b.1110	0.9829012207496877
1736.O27.0611	0.9725799838074886
1736.O29b.0111	0.9744726734112454
1736.O31.1111	0.9779938444789157
1736.O32c.1111	0.9698296630636192
1736.O33.0810	0.973301842415899
1736.O36.0809	0.9762387419148384
1736.O37.0611	0.9655198121589785
1736.O38.0711	0.9778915220073192
1736.O4.0211	0.9756146300622554
1736.O40.0610	0.9689904925698857
1736.O41.1109	0.977731529738701
1736.O43.1109	0.9753549976381812
1736.O44.0210	0.9765753725904764
1736.O45b.0709	0.9777787858377652
1736.O48.1109	0.9818097547554409
1736.O49.0709	0.9680765327908217
1736.O50.1109	0.9726906687941115
1736.O6.0710	0.9768794999058231
1736.O7.1111	0.9676021572922019
1736.O8b.0610	0.9769735387540445
1736.O9.1211	0.9713178751717126
1736.R1.0811	0.9767957169722568
1736.R10.1011	0.9739793639163393
1736.R12.0410	0.9655148419849534
1736.R15d.1110	0.9760454573694171
1736.R16.0311	0.952161167754221
1736.R17.0311	0.9746461561522175
1736.R18.0311	0.9677925228465292
1736.R19.0510	0.9741948959073969
1736.R2.0310	0.9619289008716542
1736.R20.0310	0.9734394294555786
1736.R21c.0411	0.9577173489643992
1736.R22.0511	0.9744186326301786
1736.R23b.0311	0.9737448979289955
1736.R24b.0311	0.9759036101805731
1736.R26b.0410	0.9728205244519742
1736.R27b.1111	0.971892916417254
1736.R29b.0410	0.9762022939719875
1736.R3.0410	0.9656461965841887
1736.R30.0910	0.975527139221083
1736.R31b.0910	0.9775046373498717
1736.R32b.0311	0.9788807444216207
1736.R33.1011	0.9753050592229764
1736.R38.0510	0.9643088253131752
1736.R39b.0311	0.9793723183002004
1736.R40.0411	0.9608397227352918
1736.R41.0311	0.9651778168510594
1736.R42b.0310	0.9756416110069632
1736.R44b.0410	0.9704286084794719
1736.R45c.1111	0.9597228536293612
1736.R47.0411	0.9600896998074058
1736.R50b.0311	0.9677971774539494
1736.R51.0910	0.9846825153419608
1736.R6b.0410	0.9746717170472038
1736.R7b.0211	0.9712505805932455
1736.R8b.0411	0.9737139724017281
1736.W2.0811	0.9740285134150322
1736.W3.0910	0.9762534157619602
1736.Y10b.0911	0.9780877255438347
1736.Y11.0811	0.9799916177620608
1736.Y12.0310	0.9691235038937961
1736.Y14.0910	0.9752337411702985
1736.Y15c.1010	0.9760877432944562
1736.Y17.0310	0.9672437525208348
1736.Y21b.0411	0.9640763316171113
1736.Y24b.0310	0.9661570989173107
1736.Y27.0510	0.9795960550229821
1736.Y28.0910	0.9749884670267414
1736.Y2b.0911	0.9799763916733807
1736.Y30c.0311	0.9678113779511641
1736.Y31d.1111	0.9772729325703196
1736.Y33b.0510	0.9774763152470936
1736.Y35d.1011	0.9720136206435783
1736.Y36.0810	0.9652611264347186
1736.Y37b.0310	0.9747327002935755
1736.Y39b.0511	0.9775642005465219
1736.Y4.0910	0.9618368343147126
1736.Y40.0711	0.9700264977333443
1736.Y42.0510	0.9761448608499195
1736.Y43b.0811	0.9804745135590095
1736.Y45.0310	0.970348296778558
1736.Y46b.0311	0.980534155647311
1736.Y47.0511	0.9734709072244043
1736.Y6.0410	0.9676326883612133
1736.Y9.1110	0.9767206121203216
2182.VHBBC0005	0.9849783590339323
2182.VHBBC0006	0.9832563909633558
2182.NKF0001	0.9759575720699887
2182.NKF0002	0.9716644461954008
2182.NKF0003	0.9737533393356731
2182.VHBBC0001	0.9814033838601488
2182.VHBBC0002	0.9832216786368312
2182.NKF0004	0.9846378626673858
2182.VHBJ0018	0.9853421284375804
2182.VHBJ0020	0.9761776797768155
2182.VHMAH0001	0.9783083854922198
2182.VHPBC0007	0.9791390356876246
2182.VHPBC0026	0.9821792043579748
2182.VHYGP0001	0.9818909342645178
2182.VHBJ0019	0.9797078444927217
2182.VHBJ0024	0.970236743983772
2182.VHPBC0013	0.9862585338578314
2182.VHPBC0022	0.9422756494015575
2182.CPZF0A	0.9660480706553628
2182.CPZF12A	0.9651630641122865
2182.CPZF12B	0.9666919843123951
2182.CPZF12C	0.9608257589130308
2182.CPZF12D	0.9689722685984602
2182.CPZF24A	0.9780736828299225
2182.CPZF24B	0.972141819576766
2182.CPZF24C	0.981263666745887
2182.CPZF24D	0.9765185706016178
2182.CPZF2C	0.9731373533231629
2182.CPZF2D	0.9744247861789717
2182.CPZFOB	0.9627721737312497
2182.CPZFOD.b	0.9709475577610155
2182.CPZX12B	0.9794654893402587
2182.CPZX24A	0.9558847747988509
2182.CPZX24C	0.9725634954523894
2182.CPZX24D	0.9768173332846835
2182.CPZXOA	0.9664732966552898
2182.CPZXOB	0.9626986467123384
2182.CPZXOC	0.964815151930528
2182.CPZXOD	0.9676803389185336
2182.Z0A	0.9453055621572528
2182.Z0B	0.9490312992764649
2182.Z120A	0.9647387848121738
2182.Z180B	0.9569087884313283
2182.Z1EA	0.95699028350701
2182.Z1EB	0.961419576371556
2182.Z1FA	0.9675502465857173
2182.Z1FB	0.9731942342036726
2182.Z1RA	0.9707840153680937
2182.Z1RB	0.9670460500429466
2182.Z220A	0.9491931060530605
2182.Z220B	0.9415430615285849
2182.Z280A	0.9514012833699358
2182.Z2EA	0.9427374022359867
2182.Z2EB	0.9442074692643058
2182.Z2FA	0.9625432301594893
2182.Z2FB	0.971185968330919
2182.Z2RA	0.9693573387479303
2182.Z2RB	0.9669868813045523
2182.Z420A	0.9289069068654473
2182.Z420B	0.948134143419105
2182.Z480A	0.9398030272698854
2182.Z480B	0.9464679517459216
2182.Z4EA	0.9447909519165247
2182.Z4EB	0.9498602927471946
2182.Z4FA	0.9621475885287595
2182.Z4FB	0.971388167632925
2182.Z4RA	0.9707641346719932
2182.Z4RB	0.9736893582065561
2182.Z820A	0.9462244921103418
2182.Z820B	0.9439969074472733
2182.Z880A	0.960464198475616
2182.Z880B	0.9488506373952343
2182.Z8EB	0.9491599715595598
2182.Z8FA	0.969744696755285
2182.Z8FB	0.9691179025865614
2182.Z8RA	0.9800986737327289
2182.Z8RB	0.9767740217681788
2182.ZF0A.a	0.9722325449756373
2182.ZF0C	0.9690604694644933
2182.ZF0CN	0.9698852816777098
2182.ZF0D	0.9699147082636046
2182.ZF0DN	0.9703593416097249
2182.ZF12A	0.9813635435762966
2182.ZF12B	0.9671963386384681
2182.ZF12C.a	0.9701913023926851
2182.ZF12CN	0.9639251752134266
2182.ZF12D	0.9677541026123984
2182.ZF12DN	0.9711245117346401
2182.ZF24A	0.9805053601946258
2182.ZF24B	0.9638118079106631
2182.ZF24C	0.9795154277554635
2182.ZF24CN	0.9750107144723775
2182.ZF24D.b	0.9674089516384317
2182.ZF24DN	0.9782006983883422
2182.ZF2A	0.9765988823025318
2182.ZF2B.b	0.9679267175452074
2182.ZF2C	0.9700509541452139
2182.ZF2CN	0.9675676816406308
2182.ZF2D	0.9659556885318166
2182.ZF2DN	0.9773617645695623
2182.ZX0A	0.9502785762818168
2182.ZX0B	0.9572054210398117
2182.ZX0C	0.9581333446411366
2182.ZX0CN	0.8669312035217233
2182.ZX0D	0.957293700797496
2182.ZX0DN	0.9573836372798553
2182.ZX12B	0.9775649894630338
2182.ZX12C	0.9657504124554139
2182.ZX12CN	0.9511708408568028
2182.ZX12D	0.9740995159011053
2182.ZX12DN	0.9566736124191237
2182.ZX24C	0.960601943298598
2182.ZX24CN	0.9548505052517187
2182.ZX24D	0.9776790667906581
2182.ZX24DN	0.9693888165167561
2182.ZX2A	0.9556877823458235
2182.ZX2B	0.9665574740471121
2182.ZX2C	0.975855170706741
2182.ZX2CN	0.9687447450764214
2182.ZX2D	0.9718805304280168
2182.ZX2DN	0.9657295850594991
2182.VHBBC0003	0.9342460571431952
2182.VHBBC0004	0.9774868867283534
2182.VHBJ0006	0.9746464717188222
2182.VHBJ0007	0.9747508453733498
2182.VHBJ0021	0.9699769537763954
2182.VHBJ0023	0.9756244915186544
11166.artic.squirrel.593	0.978800511612358
11166.artic.squirrel.636	0.9777421012199607
11166.artic.squirrel.645	0.9276685446166802
11166.artic.squirrel.648	0.9818215096114685
11166.artic.squirrel.651	0.9815427854078057
11166.artic.squirrel.655	0.9872099671712117
11166.artic.squirrel.659	0.98442177843477
11166.artic.squirrel.665	0.9786682892049595
11166.artic.squirrel.673	0.9878442560467985
11166.artic.squirrel.8739	0.9819949923524406
11166.artic.squirrel.8832	0.9831827061611421
11166.artic.squirrel.8840	0.9776071964964218
11166.artic.squirrel.8844	0.9805134860346986
11166.artic.squirrel.8846	0.967532495964199
11166.artic.squirrel.8850	0.9786495129919758
11166.artic.squirrel.8851	0.9749017651020808
11166.artic.squirrel.8852	0.986955462704465
11166.artic.squirrel.8853	0.9849347319508229
11166.artic.squirrel.9074	0.9920329293752077
11166.artic.squirrel.9525	0.9739922232554837
11166.artic.squirrel.9532	0.9868153511319473
11166.artic.squirrel.9540	0.9752649822641707
11166.artic.squirrel.9555	0.9831264564138419
11166.artic.squirrel.9561	0.9889873960725764
11166.artic.squirrel.9569	0.9838605432281872
11166.artic.squirrel.9592	0.9808147732506023
11166.artic.squirrel.9599	0.9765360056565314
11166.artic.squirrel.9674	0.9919696582709514
11166.NATL.24720.bear	0.9775134732148052
11166.NATL.24722.bear	0.9317541854486322
11166.NATL.25178.bear	0.6474704082347105
11166.NATL.24659.howler	0.9324821187141844
11166.NATL.24716.caracal	0.9505027863545056
11166.NATL.24629.chinchilla	0.7310057009079444
11166.NATL.24264.degu	0.9161503635425902
11166.NATL.24580.degu	0.9470945881313427
11166.NATL.24739.marmoset	0.9372395219560397
11166.NATL.25062.anteater	0.9645899951580249
11166.NATL.25080.anteater	0.49964267998883694
11166.NATL.24687.tamarin	0.9484667506205321
11166.NATL.24743.tamarin	0.9678647875990214
11166.NATL.24679.tamarin	0.9456834531664643
11166.NATL.24709.tamarin	0.9461554619155484
11166.NATL.25074.tamarin	0.9359424643187854
