125,999,2703.658395099865,60,11,5.572755417956656,0.5066141289051506,0.9989490381165365,1,0.0011362515317311142,0.008422243545050506
225,999,2987.5012966026684,616,32,7.69250729808628,0.24039085306519625,0.9942568688618575,4,0.001233822178022984,0.007306666487341247
200,999,1188.6675663634321,2076,36,8.54561533611196,0.23737820378088775,0.9928678593077701,3,0.003058932929657701,0.0037533762439275506
226,999,9799.637250546584,6060,42,7.998567717181643,0.19044208850432484,0.9972650540945559,7,0.005217473216982671,0.005476933485114491
126,999,4888.05071897671,3561,38,7.311415133884119,0.19240566141800314,0.9962001954250256,9,0.007512690667555299,0.009694635086834033
227,999,7798.043818742509,301,22,7.0710216186685395,0.3214100735758427,0.9916144674112207,2,0.004713677319158916,0.00831940695375366
127,999,8237.537825135936,905,31,8.001338400367327,0.25810769033442993,0.9979858989489706,7,0.0024374300784445026,0.009394225242195811
128,999,4537.701237365382,1694,37,7.644656852559288,0.20661234736646725,0.9989623819876492,8,0.003607479398888014,0.00797047353132347
228,999,1833.8191527768977,494,22,8.423167195913296,0.38287123617787705,0.9943249389728995,2,0.0042578681093463095,0.007091762924963541
229,999,8522.394369868147,53,11,7.221079691516709,0.6564617901378826,0.9971905138295726,1,0.0045368390491312225,0.009490910256713093
129,999,3544.220207519145,4822,54,8.002176434350769,0.1481884524879772,0.9904607400206056,7,0.004112093074115955,0.0048796300030061425
130,999,1714.254747223596,5480,44,7.762448961867056,0.17641929458788763,0.9966295221528483,9,0.008186021112546783,0.009194891571899778
100,1065,4294.182244018479,606,25,7.094428560389462,0.28377714241557844,0.9918148065824085,2,0.001956734856087089,0.004128569808218971
50,999,6678.023023187759,79183,41,7.42402012595537,0.18107366160866756,0.9910866974107599,6,0.009641573946962821,0.005599211934105221
51,999,409.8285051226141,5011,42,7.73406554550464,0.18414441775011048,0.9994772719272793,8,0.005505250925654545,0.003509569183890781
52,999,7666.215824540487,686,29,7.529295062557999,0.2596308642261379,0.9965255113309369,5,0.001409323729494681,0.008023893879008818
53,999,497.6767741413691,926,34,7.913361265434947,0.23274591957161608,0.9903739732216449,6,0.0026761071617795408,0.008103088534099266
54,999,2148.1571861035527,2966,40,7.607890549328905,0.19019726373322263,0.9997059610338853,8,0.002072860275717474,0.004532317541263766
55,999,4643.534595591862,520,24,7.82679171008452,0.3261163212535217,0.9969035380949974,3,0.0047279289610279406,0.008660613967462736
56,999,116.21531037783778,973,32,7.018994521096375,0.21934357878426172,0.9900943821659466,9,0.006225089040259581,0.007179742921329877
201,1467,1440.7200019427835,34025,55,7.537016139954392,0.13703665709007984,0.9929146588374455,5,0.00423811874121785,0.0024407156541476245
57,2242,2189.4447927306596,259381,58,7.9138625796092725,0.13644590654498745,0.9950169854239399,9,0.0060600524224623965,0.004206164868955858
58,999,7478.671611992754,136,18,7.931389365351629,0.44063274251953494,0.9921324088764032,1,0.0026384256881249275,0.003695425664918283
59,999,4957.399901393564,758,28,7.892145820169775,0.2818623507203491,0.9947104955198031,4,0.0016506153697490122,0.005939514279055805
60,1092,7171.8883625969975,1301692,48,8.468746678267298,0.17643222246390203,0.9984952446273225,3,0.008703472702042796,0.0012910073224314251
0,3950,3343.9257727760323,104305,46,8.655627441266683,0.18816581394058005,0.9952946027301699,6,0.009953054207258383,0.00905640310426447
1,999,4077.6936848562186,665,29,7.65558729334372,0.26398576873599033,0.9979700997495368,4,0.004565100081777058,0.009783770642321412
202,2320,3687.2167232377233,2072625,60,7.595024702289134,0.12658374503815223,0.9944329147576039,4,0.004624990721709889,0.0014198011122328012
203,999,1.2779155817526082,10,6,5.5555555555555545,0.9259259259259257,0.9982570315190968,5,0.006954090019046766,0.0025704206574944767
25,2513,9779.698877661034,5623416,35,8.245843411532295,0.23559552604377987,0.995251718514971,1,0.007944502254325502,0.0038903056117096132
150,4104,3556.661724451458,693998,64,7.893237678215842,0.12333183872212253,0.9909897410777572,8,0.0027116372169537937,0.0013698371693112795
204,2095,9952.127855930661,1319918,51,8.230632105144496,0.16138494323812735,0.9958462545321924,6,0.006124966129631002,0.002985174643488062
151,999,4962.635058841288,753433,57,8.223947487987832,0.14427978049101461,0.9979311908515252,8,0.008140392941739981,0.0017031818536040657
152,1175,1159.7199374056338,28627,30,7.895330719075148,0.2631776906358383,0.9909244380241737,1,0.00966712063889976,0.005394414403922645
153,999,2305.469925672205,2262,48,8.130923814760314,0.16939424614083987,0.991598321284529,5,0.0018840953346850814,0.0037138478219406667
205,1688,1078.8626754445968,34356,47,8.208408637453584,0.17464699228624647,0.9959227936006244,7,0.00975414502479888,0.007324965992732876
2,3692,7340.202326657988,801480,51,8.288890952736716,0.16252727358307287,0.9969979352578087,4,0.00970413076629497,0.00806817045909181
3,999,9831.7461613036,52,15,7.005181347150257,0.46701208981001713,0.9909131724507454,1,0.002544382819820362,0.00973829159301752
4,999,234.98284967143275,2226,39,7.890147896205145,0.20231148451808062,0.9927807542806513,8,0.0028027120454144944,0.0013761982190783454
5,999,204.70810377559377,196,18,8.896711440481706,0.4942617466934281,0.996357345047821,1,0.005463280783613224,0.0027298063032888875
